Image,Path,spp Name,spp ID,N pts per species,Cov% per species,N pts ALL species,Cov% ALL species,Reference random pts
DSCN0447.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Orbicella faveolata,59,7,7,100,100,100
DSCN0447.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Other (Sponge massive),159,3,3,100,100,100
DSCN0447.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Turf,217,78,78,100,100,100
DSCN0447.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Sand,274,12,12,100,100,100
DSCN0448.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Orbicella faveolata,59,8,8,100,100,100
DSCN0448.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Plexaura sp.,115,13,13,100,100,100
DSCN0448.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Millepora alcicornis,126,51,51,100,100,100
DSCN0448.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Turf,217,23,23,100,100,100
DSCN0448.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Sand,274,5,5,100,100,100
DSCN0457.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Orbicella faveolata,59,14,14,100,100,100
DSCN0457.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Dendrogyra cylindrus,74,10,10,100,100,100
DSCN0457.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Pseudoplexaura sp.,117,11,11,100,100,100
DSCN0457.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Turf,217,54,54,100,100,100
DSCN0457.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Sand,274,11,11,100,100,100
DSCN0460.JPG,C:\Users\user\Google Drive\Investigación\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Costa Central\Ocumare\Cienaga_oeste_(3)\cienaga_oeste_t4\Bentos\,Colpophyllia natans,43,48,48,100,100,100
