Image,Path,spp Name,spp ID,N pts per species,Cov% per species,N pts ALL species,Cov% ALL species,Reference random pts
DSCN3833.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,86,86,100,100,100
DSCN3833.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Sand,274,14,14,100,100,100
DSCN3831.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,86,86,100,100,100
DSCN3831.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Sand,274,14,14,100,100,100
DSCN3835.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,98,98,100,100,100
DSCN3835.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Sand,274,2,2,100,100,100
DSCN3836.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,57,57,100,100,100
DSCN3836.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Millepora alcicornis,126,3,3,100,100,100
DSCN3836.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Turf,217,7,7,100,100,100
DSCN3836.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Sand,274,33,33,100,100,100
DSCN3838.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,91,91,100,100,100
DSCN3838.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Sand,274,9,9,100,100,100
DSCN3830.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,100,100,100,100,100
DSCN3824.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,91,91,100,100,100
DSCN3824.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Sand,274,8,8,100,100,100
DSCN3824.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Artifact,278,1,1,100,100,100
DSCN3823.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Pseudopterogorgia sp.,118,31,31,100,100,100
DSCN3823.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Millepora alcicornis,126,5,5,100,100,100
DSCN3823.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\Charagato\charagato_t2\Bentos\,Rubble,273,13,13,100,100,100
