Image,Path,spp Name,spp ID,N pts per species,Cov% per species,N pts ALL species,Cov% ALL species,Reference random pts
DSCN3902.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Sand,274,100,100,100,100,100
DSCN3903.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Porites astreoides,62,37,37,100,100,100
DSCN3903.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Pseudodiploria strigosa,65,5,5,100,100,100
DSCN3903.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Other (Fleshy algae),242,4,4,100,100,100
DSCN3903.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Sand,274,54,54,100,100,100
DSCN3906.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Pseudodiploria strigosa,65,12,12,100,100,100
DSCN3906.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Turf,217,44,44,100,100,100
DSCN3906.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Sand,274,44,44,100,100,100
DSCN3907.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Porites astreoides,62,1,1,100,100,100
DSCN3907.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Pseudodiploria strigosa,65,2,2,100,100,100
DSCN3907.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Turf,217,58,58,100,100,100
DSCN3907.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Sand,274,37,37,100,100,100
DSCN3907.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Artifact,278,2,2,100,100,100
DSCN3909.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Sand,274,97,97,100,100,100
DSCN3909.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Artifact,278,3,3,100,100,100
DSCN3910.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Pseudodiploria strigosa,65,25,25,100,100,100
DSCN3910.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Other (Sponge massive),159,1,1,100,100,100
DSCN3910.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Turf,217,10,10,100,100,100
DSCN3910.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Sand,274,64,64,100,100,100
DSCN3911.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Pseudopterogorgia sp.,118,5,5,100,100,100
DSCN3911.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Turf,217,41,41,100,100,100
DSCN3911.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Sand,274,52,52,100,100,100
DSCN3911.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Artifact,278,2,2,100,100,100
DSCN3912.JPG,C:\Users\zlatk\Google Drive (13-11186@usb.ve)\LEEUSB\Proyectos Arrecifes\Venezuela_100pts\Data\Data cruda\Oriente\Cubagua\La Muerta\lamuerta_t1\Bentos\,Pseudodiploria strigosa,65,46,46,100,100,100
